product,narrative
credit_reporting,receiving current copy credit report discovered entry identified inquiry qualified deletion report
credit_reporting,sent letter regarding inaccurate unknown thing credit report day day later received response yet feel like im taken advantage ignored dispute section plainly stated failure investigation item within day give reason immediately remove item credit report day deleted promptly demand account deleted immediately file litigation due stress caused information also impacted data breach may got hand wrong person
credit_card,victim identity theft capital one allow someone open fraudulent credit card account information trying resolve matter also reported police also email capital one police report called everyday ask full investigation remove fraudulent credit card loan credit report response credit company
credit_reporting,acct reporting correct balance showing status reporting last month
credit_card,speaking upgrade customer service agent told take company business day post charge credit card able pay actual full balance show balance minus charge last business day date charge show current date image showing pending charge date charged day prior date even though account show current balance charge deem pending make payment deduct bank account business day charged interest yet accrued make initial payment eventually credit back bank account question charging interest technically yet accrued try make payment amount due automatically deduct speak agent phone actually hold minute talk someone make payment company goal seems ensure customer account show activity necessarily happening
credit_reporting,reviewed credit file see account authorized would like verified accuracy immediately mine
credit_card,credit service requested remove negative trademark account instead american express sends account statement past year requested payment plan american express shown account rating state derogatory want removed credit bureau account rating state paid
debt_collection,disputed account time year ago breach occurred checked free credit report bureau noticed capital one account opened fraudulently account acquired today sent email also sent copy via mail office cfpb ftc massachusetts ag office
credit_reporting,equifax information service llc box ga request investigation unauthorized inquiry may concern checked personal credit report acquired organization noticed unauthorized inquiry made contacted placed inquiry asked remove credit inquiry credit profile also asked cease illegal activity immediately date response office since sending letter business day ago failed respond honor request therefore must request help resolving matter accordance fair credit reporting act request immediately initiate investigation inquiry credit report determine authorized inquiry investigation complete find allegation true please remove unauthorized inquiry credit report send updated copy credit report address listed find inquiry referenced valid request please send full description procedure used investigation within business day completion investigation box tx request investigation unauthorized inquiry may concern checked personal credit report acquired organization noticed unauthorized inquiry made contacted placed inquiry asked remove credit inquiry credit profile also asked cease illegal activity immediately date response office since sending letter business day ago failed respond honor request therefore must request help resolving matter accordance fair credit reporting act request immediately initiate investigation inquiry credit report determine authorized inquiry investigation complete find allegation true please remove unauthorized inquiry credit report send updated copy credit report address listed find inquiry referenced valid request please send full description procedure used investigation within business day completion investigation box pa request investigation unauthorized inquiry concern checked personal credit report acquired organization noticed unauthorized inquiry made department contacted department placed inquiry asked remove credit inquiry credit profile also asked cease illegal activity immediately date response office since sending letter business day ago failed respond honor request therefore must request help resolving matter accordance fair credit reporting act request immediately initiate investigation inquiry credit report determine authorized inquiry investigation complete find allegation true please remove unauthorized inquiry credit report send updated copy credit report address listed find inquiry referenced valid request please send full description procedure used investigation within business day completion investigation
credit_reporting,experian reporting incorrectly day late partial account number please see page attached credit report account report balance past due please keep mind would impossible late account dollar balance false reporting lates seriously harming credit score line item need removed credit report contacted bureau remove however successful
debt_collection,filing cpfb complaint continuous report unknown account credit report reviewing credit report see original creditor xxxxi familiar account disputed right away informed never account scared time thinking someone might credit information open account disputed account removed credit report month account reporting file however credit report see account reporting different collection company different account number month seeing account account reporting convergent outsourcing original creditor illegal report fraud account file worried account deleted reported back different name account number time need convergent outsourcing take action remove account completely credit report
credit_reporting,filed dispute credit reporting agency regard inaccurate information reporting credit report never received notification regard investigation result day
credit_reporting,multiple account discharged bankruptcy still reporting late charged need immediately completely deleted credit file per applicable bankruptcy law
credit_reporting,transunion keep posting innacurrate employer credit report work work
credit_card,costco citi card credit card dispute number overcharged dentist amount cleaning service called credit card company dispute charge emailed back looked matter could help still paid dentist office
retail_banking,bank america personnel checking account fraudulent purchase made time frame fraud purchase mobile co home improvement co fraud claim totaled refunded pending bank america stating remaining issued refund claim resolved protesting determination owed refund fraudulent charge refunded value fraud charge total refunding fraudulent charge mississippi state refund provided fraudulent charge ohio state live work full time florida area rejected time claim validation rejection bank america failed secure financial account victim fraud also victim identity fraud county florida circuit court florida two men bank loan received name banking institution involved determined case fraud well additionally victim identify fraud attempt receive credit loan name total letter loan rejection received finally one three largest consumer credit reporting agency american determined dispute victim fraud conclusion since reside work state florida purchase ohio state would considered far outside typical purchase location historically accurate provable victim fraud substantiates ohio state purchase also fraudulent see document attached
credit_card,direct deposit federal government still unavailable meanwhile well fargo collecting interest playing blame game
credit_reporting,name reaching multiple false full error reporting inaccurately account experian report reached experian multiple time multiple talk rep manger account told would removed account litigation identity theft incident already discussed experian failed remove account included law suit correct remove immediately account dept reporting time inaccurately missing data reporting paid collection time caused identity theft
retail_banking,received one bill daughter medical bill collection agent called day agree pay sattlement report credit report since keep asking receipt hard copy email confirm bill report three credit report spoked three supervisor keep liay mail email last time called must reported irs paid credit card correct address email branch ca go office twice month per security building told located main office located mn tel company name radius global solution llc
credit_reporting,disputed account paid verified equifax never investigated verified address changed previous address request asked verify payment history incorrect payment status never investigated sent driver id along copy social security card dispute
credit_reporting,inaccurate information credit report
mortgages_and_loans,ihave tocourt also federal court regarding home beginning mortgage forclosed fake signature transfer loan sued got home back trying pay recinsion contacted tell home ended collection company harrassed demanding back went back court settled got sold selene finance went federal judge al ordered back mortgage went trial pay period month recieved paperwork begin pay mortgage sign paperwork worded incorrectly paid month would cash cashier check silently forclosed notice paper would answer question mailed certfied letter texas regarding proving owned home answer forclosed still home want know home abide federal judge order mortgage answer neither know securitized one comment please help
mortgages_and_loans,contacted bank america apply mortgage provided necessary document hard check credit score even changing bank agent one time contacting bank multiple time never hear response back eventually mortgage application vanished online banking account without receiving response recently contacted bank told application old reapply
debt_collection,complaint bank america company stop reporting account say belongs account opened without permission without authorization request company block collection system stop reporting account credit agency hurting lot account bank america account number information contained account reported negatively credit report complain want make clear account related participation made transaction result identity theft block information file send required notice credit bureau stop reporting account belong addition fact reporting account opened fraud know illegal wrong report account verified incorrect information reporting name social security number every right request require fraudulent account blocked immediately pursuant federal law protect victim identity theft provide police report document required law support fraud section fair reporting act state company must block fraudulent information credit report result identity theft within business day must immediately notify information
mortgages_and_loans,got loan dollar line checking also axcess financial receive paperwork got loan paying dollar biweekly problem checked credit rpt show dollar month term month would equal dollar predatory lending
credit_reporting,nothing problem equifax past several year getting sick death wife trying purchase new home inaccuracy equifax credit report decreasing credit score access credit report equifax web site dispute item removed absolutely problem score two bureau nearly point higher equifax report crook equifax repeatedly denied access credit report online dispute view equifax report via web site dispute equifax directly able literally every single time try access equifax online dispute system get following error site cant reached server ip address could tried access multiple different computer mobile device well multiple different browser continue get error contacted equifax email month ago totally useless absolutely nothing help mail copy credit report needed need online access dispute system fixed people infringing upon consumer right full access view online credit report well dispute item finally got fed mailed dispute equifax month ago single response dispute even much acknowledgement receipt mailed dispute upon online research reading post credit forum consumer quickly discovered almost everyone type problem equifax online access credit report well online dispute corrected getting attorney involved taking legal action well potentially starting class action lawsuit equifax know far problem bureau people denying ass credit report online dispute web site illegal unethical violation right consumer stand longer dealing equifax nonsense year none problem credit bureau able successfully raise score great deal utilizing online dispute inaccurate old negative item removed equifax affording opportunity wrong
credit_reporting,decided get credit pulled due bill received mail never heard place immediately suspected identity theft reviewed report caught surprise couple derogatory item never opened life thing listed application mine please remove unknown item report xxxxl dep
mortgages_and_loans,mortgage provider failed pay insurance account responsible result failure pay account decision snail mail notification relation account policy lapsed could renewed full year thus coverage charged mortgage provider gap homeowner insurance monthly rate approximately time market rate mortgage provider claimed erroneously responsible insurance payment clearly mortgagee paperwork claimed holding escrow pay flood insurance responsible renewed timely fashion timeline event follows early begin getting reminder flood insurance homeowner policy provider policy renewal need pay assuming bank aware responsible homeowner insurance pay flood insurance bank without notifying reject homeowner insurance provider request payment cancelling policy possession escrow money late begin receiving request proof insurance mortgage provider via snail mail assuming issue flood policy primary contact responsible party homeowner policy call bank insurance broker arrange appropriate documentation submitted bank acknowledges receipt document tell matter closed receive notice issue insurance coverage bank puzzled assume sent via snail mail prior call receive another notice later month call bank assuming mistake bank informs canceled policy maintain responsible homeowner insurance rather flood insurance payment made documented already renew insurance money insurance company informs cover original time period window lapsed cover policy go forward basis aware would cause issue time request bank return escrow balance middle bank informs charged gap insurance month covered due incompetence premium month exorbitant approximately original monthly rate contest charge request someone executive team call receive communication insurance provider cancel policy lack payment renewal payment made lower due issue application insurance broker submitted bank refuse pay insurance provider forced pay insurance renew policy time gap coverage needed change primary mortgagee homeowner insurance policy
retail_banking,account cash app hacked informed email isnt phone number reach knew instructed email create another account account account hacked would closed red flagged complied made new account also reached back cash app said hey direct deposit coming ir please need money happened money left account told worry everything would transfer new profile account said still money account reached back cash app regarding wheres money super money going account getting dime matter fact reached time email rep spoke gave generic message also reach department labor unemployment kept calling kept getting due high volume call take call please try back later tried everyday alls unemployment call later finally got contact unemployment put escalation case however nothing wouldnt done week later panicking reach back cadh app volatile language wanting money continue send generic message unfol email state hey goid news wer make open account flagged close get money mind said finally access old account use money taken account people clue ad people saw bitcoin transfer never used bitcoin importantly honestly dont know people account closed people able take money inside job saw transaction old account could looked transaction prior never dealt people super upset boot new account still date ieved unemployment cash app kept playing game asking information already supplied information time growing weary decided make complaint fbi fbi told nothing matter complaint cash app go complaint made complaint complaint de ide contact attorney company say closed flagg account money saving taken still sending pointless email telling got money sent money people proof email said closed flagg account single mother terminally adding much stress illness dont know else able provide child pay bill looking hand want worked email asking give access old account money closed new account unlawful unjust seriously disgusted
mortgages_and_loans,made payment time sunwest mortgage went withdraw fund insufficient aware wife failed put money back checking account using immediately called sunwest explain happened tell fund account ready pay penalty told sunwest difficult moment least see human toll besides bottom line making money want listen explained way resolve payment go buy money order amount sunwest charged insufficient fund penalty final bill mortgage payment plus fee penalty cashier check bought oh forgot mention next day postage fee way sunwest treated part clientele voiceless unable come merciless purge
retail_banking,levy state sent well fargo find returned social security fund well fargo sent fund state without affording state staute day respond lied several time information provided ad well branch manager fund returned either state day withheld information info changed numerous time well fargo indicated legal para resp regular emploees told ct one two state required send money immediately policy procedure noted questioned came another lie rely live get med broke get med treatment help
credit_reporting,may concern writing dispute fraudulent charge account amount victim identity theft make authorize charge requesting charge removed finance charge related fraudulent amount credited well receive accurate statement request made pursuant fair credit billing act amendment truth lending act see also b writing request method verification dispute initiated subsequent response received enclosed letter accordance fcra section requesting information review completeness accuracy appropriateness lieu sending information reopen dispute ensure proper investigation performed would appreciate timely response outlining step occur resolve matter receive response choice exercise right frca section pursue legal action student account dept acct opened balance account dept acct opened balance account dept acct opened balance account dept acct opened balance account
credit_reporting,date xxxxinquirie credit report dont recognize told report
credit_reporting,recently made discovery fraudulent account credit report completed ftc report also filed police report account sent document equifax company told account verified remove disputed past tried explain reason hired company credit repair unaware account fraudulent method used dispute account decided credit examination took closer look credit report came realization fraudulent account still told nothing done account mine created fraudulently
retail_banking,tried send money pnc bank account unable
credit_reporting,disputed information reporting inaccurately credit report none credit bureau responded yet two month today tried dispute thing online indicated something disputed never received information item via mail email indicated tried dispute online account case know blocked trying dispute attaching letter sent bureau well
credit_reporting,second time notifying credit bureau issue identity theft account included dispute opened need deleted credit report immediately understand still reporting account notified issue also victim data breach information could several people hand please delete account immediately
credit_reporting,bringing cfpb second time crossing day deadline credit bureau transunion complained wrong inquiry credit report company transunion asked verifiable proof permissible purpose hear back day complained issue cfpb told transunion still working issue requesting second time cfpb help resolve issue clear violation wrongful hard inquiry still showing report reserving right file lawsuit claim per wrong entry credit report
credit_reporting,recently submitted complaint item mine informed closed due sent third party attached id social security card proof address notarized affidavit show behalf please reopen complaint number remove block item
credit_reporting,recently credit pulled order get home loan shocked see day late pay credit report account paid closed since manufactured home paid sold never credit report year year later called company locate file anymore said never reported late payment record tried dispute credit bureau removed attached copy credit report show closed since email customer care company said ca find record account please help also going file complaint credit bureau removing item credit report looking even lates would removed account obviously closed please help get resolved
credit_reporting,please remove collection account credit file signed contract made agreement company right report file received form debt validation timely manner
credit_reporting,hello disputing account credit report since beginning sent multiple letter indicating inaccuracy credit report called bureau investigation told equifax information file last thing something submitted sent letter year continue report inaccurate information credit file
credit_reporting,reliable financial buy credit report appear loan reliable debt correct longer exist merged auto also auto account appear double two loan really balance plus reliable actual amount owed bank requesting report letter complain fix accountability incompetence
credit_reporting,equifax refused comply request unfreeze credit online phone mail contact unable login online myequifax account upon contact customer service via phone told help account verify identity ask verify identity phone tell must login online account answer online automated security question reiterate inability login account nature call begin reply sorry mean authentication permit needed continue request unfreeze must mail outlined identification document call three separate representative confirm miscommunication mailed photocopy california driver license social security card written letter formally requesting credit unfreeze sent back letter saying submit proper document unfreeze credit option patience sanity try send document via mail transmittal document via registered letter please look believe deliberate obfuscation essential financial service actively preventing purchasing home also would like highlight allowed unfreeze credit five minute online
credit_reporting,decided pull credit every single time would apply credit card would get denied best knowledge always paid bill time know fact thing showing report belong account fraudulently made without consent please remove account report soon possible
debt_collection,collection agency tried collect debt unfair way complained previously medical debt result mistake provider provider provider well collection agency notified writing account closed owe debt received new email collection agency asking full amount never ending nightmare absolute harassment fdcpa state debt collector ca use false deceptive misleading practice includes misrepresentation debt including amount owed
credit_card,citi bank fraudulently induced entering credit card customer service representative lied month apr purchase brought citi bank attention closed credit card account without authorization action caused harm form interest charge hit credit score could gone alternative product alternative financial institution contacted citi bank via phone close aadvatage citi card due horrendous customer service instead closing account fraudulently induced downgrading card citi double cash card promised promotional apr interest month purchase chose card many others exclusively promotional month apr received statement interest charge immediately contacted citi card spoke citi card customer service representative told month promotional apr purchase despite earlier promise contrary explained fact promised one refused honor promise asked customer service representative explain option closing account ended call without taking action logged account online discovered credit card account closed however never authorized closure account day contacted citi bank informed promotional apr would run hard credit report order process request account large outstanding balance resulting large purchase made promise promotional apr choice acquiesce citi card action caused financial harm form interest charge credit score hit caused unnecessary pulling credit report reopening account never closed citi bank action shock conscience fraudulently inducing customer maintain account repeatedly lying honor promise explicitly made
debt_collection,bought table conns purchased washer dryer canceled first contract made new contract total month later washer broke would fix called waited long time whent store spoke store manager told pick new set told pay anything new washer dryer added contract non functioning washer dryer taken told called said payment wasnt due meant would pay counted current canceling old contract making new one get month half later point deducted going purchase vehicle week later shocking showed conns reported late called time given different answer every call different reason spoke many manager one anything really affected one agent told old washer dryer never taken word paying washer dryer table chair called company much ridiculous every single person give different answer kept paying even scammed raise credit given solution trying buy home year child conns making night mate called said balance almost speechless possible washer dryer replaced costed almost dollar le original time payoff owing received cheaper set money gone since bought table year huge amount negative remark showing credit never removed promised fix year still showing company fraud caused tragic moment success never late always responsible stuck want answer refuse pay anything even penny get answer email sent manager credit also
credit_reporting,information credit profile incorrect
credit_reporting,reviewing report noticed incorrect address never lived sent letter bureau remove incorrect information never got response
credit_reporting,shocked reviewed credit report found inaccurate item belong creditor account creditor account repeatedly asked company provide detail able verify something belong dispute obligation debt unable provide legal document contract repeatedly requested would like item permanently taken credit report immediately per right fair reporting act
credit_reporting,transunion responding dispute sent law aware right still provide result whether covid yet receive mail correspondence even looked dispute reporting serious error credit file need provide result
credit_reporting,contacted placed inquiry asked remove credit inquiry credit profile also asked cease illegal activity immediately date response office since sending letter business day ago failed respond honor request therefore must request help resolving matter accordance fair credit reporting act request immediately initiate investigation inquiry credit report determine authorized inquiry investigation complete find allegation true please remove unauthorized inquiry credit report send updated copy credit report address listed find inquiry referenced valid request please send full description procedure used investigation within business day completion investigation xxxxxxxx contacted xxxxxxxx placed inquiry asked remove credit inquiry credit profile also asked cease illegal activity immediately date response office since sending letter business day ago failed respond honor request therefore must request help resolving matter accordance fair credit reporting act request immediately initiate investigation inquiry credit report determine authorized inquiry investigation complete find allegation true please remove unauthorized inquiry credit report send updated copy credit report address listed find inquiry referenced valid request please send full description procedure used investigation within business day completion investigation contacted xxxxxxxx placed inquiry asked remove credit inquiry credit profile also asked cease illegal activity immediately date response office since sending letter business day ago failed respond honor request therefore must request help resolving matter accordance fair credit reporting act request immediately initiate investigation inquiry credit report determine authorized inquiry investigation complete find allegation true please remove unauthorized inquiry credit report send updated copy credit report address listed find inquiry referenced valid request please send full description procedure used investigation within business day completion investigation
credit_reporting,credit inquiry showing record authorize please see attached letter
debt_collection,first financial asset management company continues call daily hang answer chance someone end ask ssn context company need contact via mail moving forward attempt borderline harassment point debt even verified
credit_card,bought plane ticket wife paid day later spoke cancel flight since mistake realizing entered wrong date seeing refusal refund money back credit card decided call barclay dispute charge day attended supervisor named opened claim super kind time happened since always representative attend excuse everything focus helping client day passed dispute claim continued course meanwhile received account statement corresponded amount paid full attached document said transaction amount appeared said invoice called back inform wanted use credit buy new ticket pay difference told difference account statement transaction complete total flight attached document document issued clearly say remaining value previous ticket number applied purchase next day spoke around notify longer wanted continue dispute process would cancel already used credit previous ticket paid difference new ticket person attended like understand saying could find account statement corresponding period paid full attached document account statement paid full statement credit original amount paid initial flight said would receive credit paid bill attached document account statement period charge amount flight initially bought amount correct add last person speak behalf barclay friday called identification number always nothing say first time happened barclay month half ago happened identically thing try charge something responsible hope trust consumer financial protection bureau help solve problem always feel absolutely one listens understands barclay solve customer problem personal bank account charged showing barclay statement also bank statement
credit_card,loan capital one bank usa always made payment time reason realized late payment credit report see always stellar payment record company tried contacting capital one bank usa successful resolution reporting late definitely error part
credit_reporting,westlake finance another different social security send email correct one still havent change
mortgages_and_loans,paid mortgage past month applied refinancing got approved pay full amount end month paid lump sum end period currently working corona virus pandemic well evolved currently trying apply benefit due work wanted see could defer payment add end mortgage get approval state currently receiving get help dependent care year old lender amerihome need help still want keep home pay mortgage seeing way defer payment get better financial help hardship situation
credit_reporting,reference credit card reference last four digit card send letter called also several time reference incorrect reporting late payment time also explained correct contacted member service payment advised going affect score well within pay period date also told customer service later send communication reverse contacted nothing happened also check sent payment never acknowledged created problem result facing consequence still showing credit history negatively effecting current situation may kindly ask please check revert back correct remark credit file help clear late reporting
credit_card,unemployment card come mail yet week
credit_card,applied unemployment beginning get debit card offered would accept routing number bank account unemployment approved say payment put debit card still received card called several time waited hold total hour someone answer phone hang ca report card lost stolen never received set requires pin number card report lost one set
mortgages_and_loans,yesterday received threatening letter chase stating accelerating heloc extinguished illegal foreclosure home done account rid part foreclosure account gone chase trying sell home time billing still addition state mass issuing foreclosure related activity stopped direct violation new law chase foreclose heloc put illegal submission another illegal document assignment yr initiation allow foreclose home jp morgan chase bank na sent letter dated stating status account need get travel use internet service putting life danger try take home evict high risk yr old underlying medical issue also contacting court registry deed submitted illegal assignment intent commit another illegal foreclosure second foreclosure attempt set start according letter see attached
debt_collection,hi debt fraud ive already disputed deleted due fraud company collection sold debt knew debt flagged fraud deleted attached correspondence
retail_banking,daughter notified usaa bank decided cease banking business asked please go ahead make necessary step move direct deposit also included stop debit normally come account monthly daughter stated several occasion fine move another bank however day usaa decided close account place account credit hold day government fund va could moved get va month fine paying usaa daughter owes settle done settled explained usaa rep several time last fraud department decided place account credit hold hold fund rediculous especially provisional credit question far le money deposited account also daughter sent information bank needed regarding dispute lead usaa decision even filed complaint cfpb matter result usaa currently working usaa working anything made decision totally unprofessional bank call number usaa state tell representative hard time assist well tested positive covid need monthly fund bill med med prescribed doctor please help usaa call daughter say feel sorry mom tell mom wait literally death sentence also please note letter sent daughter initial complaint cfpb filed usaa intention sending information mail letter notifiying provisional credit withdrawn nothing previous dispute withdrawls nobody without government fund covid holiday daughter literally begged release fund
credit_reporting,account open credit agency held liable action reporting iniaccurrent information credit report activity going account payment made account reported closed credit agency violation fair credit act addition account sold another party report inaccurrent information someone credit report last date activity last payment made information contact attorney general office well assistance matter
debt_collection,spoke company reporting debt credit agency based information reporting medical insurance coverage time fail invoice company way call adviced send invoice company could produce invoice tried submit invoice inaccurate information harm credit causing turbulence request removed asap
credit_card,received chargebacks requested lingering dangling interest charge remains resolved interest charge follows credit given calculation capital one owes credit credit due
mortgages_and_loans,loan complaint additional complaint filed relevant documentation mortgage escrow payment pennymac please add accept file uploaded show much date payment made pennymac month mortgage loan closing pennymac mortgage payment origination date however mortgage reduced due escrow surplus began making payment beginning payment breakdown escrow payment made time applied hud forbearance however continued pay escrow escrow analysis resumed mortgage payment set pennymac increased total payment closing never failed make escrow payment month since pennymac mortgage origination date attached financial documentation pennymac continued falsely state response stated mortgage escrow shortage
debt_collection,various attempt clarify debt made company stated wrote various communication regarding matter last one made communication demanding full payment initial communication stated collection agency
mortgages_and_loans,see multiple day late mark clear violation right fcra company never responded attempt obtain proof documentation prove account reported accurately
credit_reporting,unknown hard inquiry credit report im requested verification inquiry method verification well fargo inquiry first time response came day company provide following proof permissible purpose written authorization proof personally initiated inquiry
mortgages_and_loans,navient incorrectly applying overpayment year month trying rectify situation navient go online process payment made website error message appeared next month navient charged late fee payment go due technical issue end far overpayment requested overpayment go towards account lower payment navient refuse apply overpayment account direction trying rectify situation navient falsely represented reversed improper charge bottom line navient illegally charging late fee crediting appropriate account overpayment
credit_reporting,sure aware law threaten suit without intention therefore advised extremely serious filing suit company sent numerous letter requesting investigate remove inaccurate information reported personal credit profile yet continue fail understanding law must honor every request investigate incorrect information seem ignored previous request crystal clear violation fair credit reporting act provides cause action individual consumer well penalty liability consumer reporting agency furnishers information violation provision please remove account belong transaction made
retail_banking,bank bank america filed dispute regarding payment debit card never got itemm called filed dispute right away day later claim resolved didnt get money back contacted merchant declined refund
mortgages_and_loans,called company morning pay loan would take payment account review least three week access website due review status however account review continued charge daily interest take payment without issue every two week asked could suspend interest charge allow pay account told could request refund accumulated interest account longer review status indeterminate timeline meantime continue collect payment every two week keep account review continue make money loan attempted pay
credit_reporting,may concern writing dispute fraudulent charge account amount victim identity theft make authorize charge requesting charge removed finance charge related fraudulent amount credited well receive accurate statement request made pursuant fair credit billing act amendment truth lending act see also b writing request method verification dispute initiated subsequent response received enclosed letter accordance fcra section requesting information review completeness accuracy appropriateness lieu sending information reopen dispute ensure proper investigation performed would appreciate timely response outlining step occur resolve matter receive response choice exercise right frca section pursue legal action closed account acct opened balance account acct opened balance account
credit_reporting,someone used identity open business card belong coming credit report charge account currently open credit card belong aware charge account bal account number mine removed credit report open fraudulently writing request initiate formal complaint equifax cra mailed equifax block fraudulent information reported account victim identity theft attached unwilling unable conduct adequate investigation failed refused block usage fraudulent account reported please contact agency initiate formal investigation possible violation fair credit reporting act fair debt collection practice act also contacting attorney general postal inspection service possible violation law
credit_reporting,may concern constantly let convergent outsourcing report account number invalid debt amount credit file dispute letter received know certified mail signature latest response received response stated account number balance fact valid invalid debt reporting three credit file including current day invalid debt reporting credit file invalid debt deleted credit file still somehow maintains report credit file reached convergent outsourcing well provide method verification invalid debt met non compliance several past month every time dispute letter sent convergent outsourcing constantly sent response stating debt valid company never mailed method verifying debt required fair credit reporting act convergent outsourcing continously willfully violated right consumer following fcra guideline providing method verification convergent outsourcing responded within required day deadline providing legal method verification company responded back mail stating invalid debt fact valid every time disputed invalid debt convergent outsourcing mailed back copy bill claim mine stating debt valid ftc opinion letter attorney printout bill itemized document constitute verification convergent outsourcing acted bad faith responding letting know method verification convergent outsourcing mailing back course month previously reached convergent outsourcing several time providing company required documentation concerning invalid debt return company violated right consumer mailed convergent outsourcing several time month asking method verification month denied request verifying invalid debt document provided complaint proof met non compliance several time past month convergent outsourcing using illegal tactic benefit company financially stood month provided way let convergent outsourcing report debt without investigating convergent outsourcing actually method verifying debt noted debt currently deleted credit file convergent outsourcing refused delete invalid debt credit file also stated disclosure consumer information file source report recipient every consumer reporting agency shall upon request subject clearly accurately disclose consumer know information verifies information inside credit report supposed file credit bureau well information credit bureau supposed store database every consumer well c e asking consumer financial protection bureau investigate non compliance convergent outsourcing reporting invalid debt credit file providing required method verification per right consumer said fair credit reporting act
credit_reporting,may concern may please request wise assistance experienced identity theft personal credit report many month working disaster practically company dealt compassionate ordeal tried assist gone way destroy credit done everything company requested correct situation submitted police report singed captain local police department notarized sworn affidavit demanded company filled document sent company attesting identity theft received back fro company form letter telling enough evidence submitted support claim total loss idea possibly get correct credit report meantime keep receiving notice three credit agency every month many year company keep reporting situation greatly impacted life coupled number error working daily credit company responsible able rent apartment home sold suffered number year ago problem need closer minnesota continued care senior citizen need move facility close campus apartment community telling month upfront deposit lease main problem ther balance sitting company somehow gotten ahold social security number attached debt question get resolved took place know never needed look credit report never buy anything credit car used believe treated unfairly gone police department number time believe turned matter state attorney seems total nonsense company cooperate try help thank
mortgages_and_loans,specialized loan serviving co last month getting statement pay bill called time ask tell mail wo look anything think want late take house stuff
credit_reporting,letter sent returned yesterday invalid mailing address
credit_reporting,contacted americollect et concerning collection account credit report spoke one collection analyst inquiring respect stated account affirmed americollect would immediately update account credit bureau paid day close business opted delete following guarantee americollect would update account credit reporting agency expedite request concurred pay account full agreed brought attention made payment phone would able supplied payment confirmation would post day preceding disclosure elected make payment customer portal credential furnished account requested stay line ensure payment processed successfully upon receiving confirmation americollect site still phone confirmed payment posted system certified pay delete would sent today day removed report one two business day seen update credit file confirmation americollect account determined contact americollect seeking update transferred collection analyst advised payment pay delete update submitted monday instructed expectation term arrangement coordinated set stone admonished detail provided inaccurate would expedite anything credit bureau payment made americollect whether online phone processed hour ultimately payment posted date confirmed received americollect payment succeeding exchange requested placed manager supervisor result dissatisfaction pledged expectation unmet subsequent transfer connected americollect supervisor express great disenchantment hurt went restate particular detail shared fcra law ensures bureau report accurate credit information unfairly penalizing credit score requesting account removed agreed upon updated attached copy payment confirmation file call recorded quality training purpose need requesting call pulled et
